V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144
0.75482047,0.8154299,0.37065625,0.49670076,0.029056191,-1.2051057,1.648354,0.6312592,-0.28667104,2.8532014,0.011086822,1.9975524,0.31177056,2.1038606,1.818378,0.79457617,0.21524978,1.9863575,2.1330173,0.50935143,-0.7098274,1.8128488,1.6554041,1.5302258,1.533728,-1.6055249,3.6994038,2.31177,2.4078126,2.4867039,-1.3154182,-2.7702782,-0.97517943,2.2551632,1.4228313,1.8055875,-0.29356503,1.2348905,0.6230886,-0.88901186,1.1289183,-0.053832173,2.2657726,3.6918244,1.365705,0.47834414,1.2653217,-0.31079972,-0.7051835,1.6531408,1.7378907,0.495341,0.5069828,0.41475737,2.4167364,-1.3099855,0.30129105,-0.02450478,-0.032434165,1.2099762,0.092712946,0.26287842,-0.8878077,-0.105796576,0.049042463,-1.9141771,1.7222993,-0.7057585,1.081575,-1.7021697,2.9281306,2.7712522,3.155159,-0.56959116,1.7395291,0.16718471,1.3898878,1.0798136,3.490662,1.3001565,1.470493,2.1752605,2.193067,2.5569377,2.628087,0.37261367,0.3624382,-0.4184252,0.65159583,2.876353,-0.3165598,2.4874842,3.745553,0.79353774,-0.58508265,-0.0029584765,1.4108585,-0.89743257,0.8958447,-0.84515065,5.3925495,1.1149194,1.1211503,2.01614,3.1778364,2.1113958,3.3588614,2.5797102,3.668618,0.14740229,1.7670603,1.9024861,1.8028886,-0.6187525,-0.009522378,-1.1844361,0.8039515,1.7106686,0.6317568,2.832178,-1.8727239,1.5902054,1.3529683,2.7666457,0.9093237,2.1382434,1.0964575,1.794956,1.8978163,0.2189238,0.49028897,0.76855874,0.48823667,-1.0933915,1.088481,2.5500398,-1.0874021,-0.8239765,-2.054492,1.4434519,2.0048697,0.035126448,-0.81154895,0.14048648
1.1502084,1.202462,0.9307234,1.2069576,0.8451087,3.4872208,2.7822177,0.9197842,4.116871,1.7419113,4.20814,3.843217,2.1156058,2.2353125,1.421927,0.3177266,-0.710793,1.6686823,1.2714299,0.6803875,2.111404,2.348154,1.654344,1.077665,2.8733864,0.7630489,-0.4524421,1.329794,1.1800838,3.457507,1.7877771,1.5592674,0.60460067,2.1515806,0.5138775,2.6653397,0.09965038,-0.03761828,1.1606548,1.2214459,1.3510306,1.2142694,0.82368594,3.9952388,1.1100914,1.0907834,1.2648079,1.0336964,3.331907,1.4317359,4.502181,0.07366061,1.1247634,1.2467377,4.417127,0.09181887,1.0021737,2.2968266,1.1281201,1.9885163,1.4903507,2.2215858,-0.19713187,0.6742013,0.97592044,1.642909,2.0408416,0.9913361,1.0400283,1.7824863,2.2616744,0.6663783,3.8308163,0.7715503,0.32591364,0.38601136,-0.43485165,1.3633814,0.55387473,0.2092064,0.29919115,0.50094,-0.73273927,4.3156705,1.8026862,1.6031928,3.5844996,2.472463,-0.011253476,1.5787055,2.8890204,1.1677692,3.6510634,1.7819543,0.13198566,1.8277545,0.7291667,0.54373,1.8710556,-1.0482814,-0.24005711,1.3078154,1.1197109,1.8292435,3.4275618,2.900509,0.4930714,2.6050045,2.551042,0.9377512,2.4856582,0.13003887,3.4688718,2.5899825,1.0700729,1.0566152,2.779671,2.7344577,3.0378973,4.082902,1.7502058,-1.2816842,0.9371779,0.9024321,2.775877,0.3496138,1.9551983,0.5084282,1.7046046,-0.34168065,2.6029694,1.1317728,0.35599205,1.700211,0.47484255,2.409469,1.7638566,1.523786,0.9802909,4.120427,1.9368966,1.758528,3.714149,0.3182528
1.4994817,1.4298369,0.7353972,0.07193613,1.0024049,3.156845,2.4576154,0.67843115,3.554277,1.584456,3.4282632,0.7011187,2.077044,2.40532,0.59285474,-0.77145326,-0.6352103,1.5971546,0.815549,0.55666757,1.082794,1.2805216,1.3482859,0.5734136,2.0894504,-0.17750582,-3.2072463,1.8935605,0.6733091,2.441278,1.4798607,1.5902524,0.51653457,0.70343864,1.0604523,1.1518452,-0.48722768,-0.8224256,1.1247122,0.49457693,1.2793143,1.0246129,1.8064275,3.0124638,0.179142,-0.12652433,1.0044895,-0.24432278,1.8163832,2.0060544,2.270812,0.04805851,0.5816485,0.5034059,3.737617,-0.62311196,0.20486933,0.8427081,0.66979265,1.5266385,1.2936064,0.7224121,-0.64503914,-0.29682705,-0.07607818,0.7828479,1.3208728,0.22082925,0.5194626,1.4706194,0.7387121,-0.092383385,2.223809,-0.0063302517,0.7436669,-0.47087646,-1.6037996,1.1657686,-0.30319834,0.54751694,0.5091865,0.44235888,-0.60697293,3.207893,0.50433135,1.2727594,2.8640563,0.011089802,-0.38340533,1.0922871,2.5948453,-0.2756203,2.2206106,-0.38968313,0.0673275,-0.4662227,1.0532012,0.37751508,1.9057729,-1.6271107,0.6371193,1.1105658,1.3361297,0.17083135,2.6075873,1.2533664,-0.15116066,0.48264313,1.4353131,0.54963255,1.3163893,1.6121684,2.565637,2.2022302,0.98261416,-0.7747153,2.831667,1.2225004,3.1682787,4.116236,1.3011842,-1.0622915,1.0146579,1.9056169,0.49434853,0.4362507,1.3169146,0.07905495,2.2009215,0.04800117,2.4860559,1.1550038,-0.11958194,-0.333539,0.3672297,3.0712612,-0.5808934,1.7729625,-0.20489165,1.6857972,-0.3989228,0.48315066,2.1546173,-0.12986946
1.3131871,0.33533335,1.7379118,3.2473073,0.07655072,-1.2452378,1.9426013,3.163552,1.7236379,1.4740154,-1.3207204,2.8695483,0.16422617,0.7410361,-0.6312145,2.092021,-0.37108707,-0.8469675,-0.8857002,0.3126778,0.31506824,0.11131954,1.9090396,0.5393901,0.004338503,0.930128,4.3027377,1.6360817,-1.3693883,2.3434687,1.9661076,-2.8758001,1.5647677,2.4521174,5.8328156,1.8765584,-0.26703322,4.323576,-0.0894618,0.813678,1.461266,0.42349076,1.5900943,-1.480991,6.0565844,-0.6192889,2.4946005,0.6726401,4.204258,1.1361992,-0.8488343,2.744427,3.1639676,7.8024626,6.7149787,-2.3703327,0.02767992,1.8544501,-0.15520746,-0.3083253,-1.7951386,3.2541344,2.0925393,1.2388623,-1.4517992,-0.4514799,3.7686784,1.8376431,2.7624936,-0.41730055,0.80224484,1.1044836,1.5915941,0.213992,1.633163,-1.7476072,0.8758788,1.3715094,1.8343979,0.82170796,3.0851102,3.647831,4.1782413,0.34949553,2.2597747,2.0262065,-2.4000015,2.1843603,0.25807166,2.0465062,1.0084399,5.3737893,0.62069964,-0.42450103,2.4259257,3.0234005,1.6582953,-1.2947383,2.314302,1.1774334,5.5401754,3.40584,-0.68466944,2.9008338,5.01321,4.029566,3.1555376,3.2126281,1.213211,0.58190113,0.45411468,0.19440359,-1.8165233,0.8219943,0.32242396,-0.43228626,0.35279775,1.2959601,1.5787113,4.917391,2.5370193,1.8823364,0.44885775,4.3489165,1.68525,1.1814016,1.0708605,0.2654363,4.939172,-0.59283566,4.125048,0.6221013,0.80569124,0.47024113,-0.345165,3.9536867,-0.4175284,1.3230091,1.1999176,1.064817,3.0514355,0.95414734,-1.1582975,1.2599149
-0.13495529,0.55103505,2.0037806,-1.3769349,2.0529635,0.9417989,2.6849334,2.0062106,4.251899,4.253704,2.5892658,2.9439666,2.4630108,1.8141043,3.830771,-0.24941397,-1.4908395,0.6792728,2.8704264,1.4931575,4.1163845,0.6776947,3.6187637,3.1256266,2.3329477,-0.42540854,-5.1124706,2.5195208,3.0496519,1.8511932,3.2968197,2.3371654,1.3438236,-1.0005945,1.878864,-0.022583961,0.9606416,1.612521,2.6924102,2.1298244,1.4055094,2.64235,0.44528794,3.9017968,1.9363232,-0.03691089,1.2861512,0.60274374,9.703831,2.5234604,7.1593866,1.4239,1.6600983,0.35295326,5.6043806,0.047411323,2.5433636,0.10436612,1.529863,3.9038012,1.2242756,0.88859546,1.6694562,1.9300326,2.210379,2.017757,2.9852042,-0.35417747,2.122153,2.2439435,2.5184062,-0.6580249,3.927858,0.39079762,2.90528,1.8970091,0.3942585,2.4165251,-0.35198975,1.6374669,-2.0529957,2.2817984,1.8675241,3.4628713,-1.0390159,1.2731985,5.418924,-0.24788159,1.2517513,3.9979396,0.60037714,1.6755397,5.8671684,1.3938404,-0.6815616,0.26861316,0.7263651,0.7485744,1.5327117,-0.806164,0.14214408,1.2727301,1.5080827,2.8424582,5.104617,1.4148211,0.0883019,0.0664238,3.8751059,-0.04442501,6.984062,0.90211326,2.8577886,0.8139206,0.120500624,2.5632715,1.2664676,3.4793475,1.5402908,7.039285,0.9177716,0.01579523,0.7156219,1.3519548,3.3806891,0.8701093,1.6447184,1.0420884,1.0449567,-0.7213252,2.5878317,2.7000396,-1.0462227,0.6326385,0.036298275,1.2227831,2.8834946,2.5697482,0.3883499,1.763144,-0.7200011,-1.5013813,4.4789753,-1.0580533
1.1909779,0.3129617,2.1342895,5.46095,-0.13975316,-0.5170965,2.7062383,1.8494339,1.9949895,1.3810375,-1.2859087,3.2647734,0.14487386,2.4068737,-0.5990207,1.114944,1.6373308,0.43781084,-1.9230527,-0.108374715,-0.26822138,0.2914505,0.31815422,0.386451,1.6073004,1.1099758,4.4085517,2.3479853,-0.0389629,3.6252704,-1.1853161,-0.14815798,1.9077115,1.7126569,5.134186,1.0194442,-0.7240592,3.713879,1.0710535,-0.044706583,1.990067,0.13046095,2.3869677,-0.589759,8.011525,-1.4141955,3.2531838,1.2876714,2.593657,3.4244351,2.9665766,1.849708,2.333831,6.4539933,5.388746,-2.0180955,-1.0136719,2.4640172,0.26829422,-0.47430205,0.05379911,2.0666943,0.8933299,0.73907053,-1.2517266,0.6949456,2.6088839,0.8869068,2.1543212,-0.8225881,3.778716,0.29719985,3.7283592,0.51752067,1.8578054,-2.3791099,0.9129095,-0.96826315,0.837996,-0.328709,3.1211245,4.1125307,4.564222,0.68800247,4.3321743,1.2026594,-2.3879929,2.8263125,-0.92907023,1.5721035,3.4072142,3.8259099,2.3877559,0.22160017,2.240889,2.525342,1.7251089,-1.0356276,2.3946757,-0.4736601,5.998782,1.5566337,0.2014457,5.182926,4.030923,4.092805,5.1304035,3.9462507,1.6816049,0.67217153,0.430156,0.59293765,-1.1086454,0.36904573,0.9579029,-0.19724739,-1.0524197,0.32595682,1.808584,3.7501407,1.8288302,1.0101705,0.29001838,3.7573493,3.3339367,0.95720595,0.67924035,1.5795592,4.468233,0.042407036,1.4377384,1.6267095,2.1384199,1.1405957,-0.7690996,3.8346834,-1.6474146,0.57729125,1.7811763,0.7385082,2.0893354,2.1292768,-0.37308156,2.3636076
0.4313438,0.23529685,2.0700061,1.5413897,2.1048298,2.5589836,2.7050512,1.771707,6.184656,2.753598,3.154192,0.9473084,2.561134,1.7089698,1.4786861,-0.6352021,-0.6527392,0.7090865,0.55769986,1.2516735,3.4509983,0.22991192,2.6175969,0.6322565,0.8858957,0.69292,-3.5966291,0.71930265,1.857909,2.9689374,1.920294,2.9097958,3.7531772,0.41592377,2.3076324,0.77464926,0.8931527,1.3910477,2.0084908,2.615413,1.45936,2.0097122,0.5822044,2.0008345,2.9448137,-0.5088451,1.5451841,0.41399324,7.826483,2.448785,2.3483138,0.17741668,1.0819311,1.512265,5.553833,-1.1126012,1.745776,1.3238232,2.2723563,2.302454,1.7008556,1.7491434,1.4872171,2.3268337,0.7216985,1.2044551,2.1090245,0.96042305,2.408284,1.8309304,1.6137295,-1.4014988,2.8674421,-0.39401984,1.412159,0.15631223,-1.1841841,1.0393375,-1.523027,0.33553293,-1.2187792,0.6020961,0.10926211,2.1548553,0.4806329,0.9234194,3.444182,0.4531456,0.24510694,3.3476307,3.0324578,-0.12159607,2.8729546,0.9295059,0.21601391,-0.25292102,3.034157,1.0213816,1.9513078,-1.0219696,-1.1266222,0.6702366,0.48120964,1.187759,2.608508,1.413127,-0.54111934,-0.67955995,0.5532874,0.35835302,3.2434735,0.46852893,2.0480945,1.2388124,1.6734779,0.7326637,1.9475917,1.5332693,2.5107012,7.0762496,2.1492,-0.7053714,0.67271674,2.1469288,1.8843114,-0.1097059,1.8529278,2.292236,3.1601686,0.5019387,2.9145427,3.343733,1.7474535,0.96639,-0.43802416,1.5599043,2.3389406,1.8628693,2.3435903,2.0280013,1.4228692,0.27265078,6.532435,-0.122929335
0.008605838,0.81027645,1.9561827,0.46858042,1.9316858,2.254059,2.6909351,2.4491868,5.6827517,3.4151073,3.7073736,1.1741483,2.264562,2.228448,2.5767314,-0.7412476,-0.869387,1.032672,0.9344666,1.4102826,3.2559428,0.17485201,2.839809,1.9588342,2.4814825,0.11034988,-4.7323713,1.8098693,1.8562957,1.9757292,2.0658536,2.82452,3.2492418,-0.48415357,1.5206326,-0.6787889,1.0201865,2.001562,1.8363638,3.1814928,1.2252921,3.0666244,0.6426604,3.344265,1.3112655,-0.89300597,1.2635727,-0.17786843,8.414221,2.2564018,2.5013547,1.2964053,1.4052349,2.0461545,5.970202,-0.2535285,2.0254743,-0.09937674,1.621406,2.9429739,0.88280547,0.2395494,2.1728187,3.4892423,0.90271866,1.0650811,1.5880857,-0.098166585,2.0018342,2.2537317,1.6130205,-0.69941187,4.824786,0.47565508,1.5454742,1.1782291,0.1883812,1.2488531,-0.13109398,1.578572,-1.9310967,1.373537,1.4652475,2.7582407,-0.23979628,0.8925469,4.426306,-0.6508804,0.42149866,3.5901847,2.025718,0.8583246,4.094347,1.5412557,-0.8429725,-1.4692726,2.0915356,0.6346141,2.0716183,-1.4907837,-0.8570782,1.1436712,1.0763444,2.028691,2.8077478,2.714427,0.1611315,-1.0981483,2.1915855,-0.07629454,4.921266,0.86209095,3.206283,-0.084028244,0.49194628,0.11663818,1.2745812,2.8632877,1.0660058,6.1367917,0.67303866,0.301692,0.37249652,1.2841706,2.5609882,-0.010656595,1.562734,2.3092694,1.6576494,0.12896407,1.6281579,3.2756705,-0.28220856,-1.0223258,-0.60837936,1.303515,2.138183,2.1909,1.431828,0.49741328,-0.64966816,-1.0419015,5.193427,-0.45164216
1.4251949,0.65466005,1.1385032,-0.45336252,0.13451198,3.1460483,2.1817453,0.23051518,2.5165157,3.0467017,3.4586506,1.323566,1.2326458,5.4106092,1.1989372,0.028853893,0.18685722,2.5717406,-0.73654866,1.7820764,1.3227257,3.0126312,1.9471132,1.8045046,2.654298,-0.5055473,-0.15608628,4.129835,3.1221583,2.2766562,-0.32622838,1.0291398,1.052125,2.1198697,0.79928267,2.1139,-0.6292118,-0.14233458,2.2040188,0.74794066,1.2541236,1.1515009,1.3519728,4.9758945,0.68722963,0.27700806,0.71423936,0.7716721,2.7551293,1.7575701,4.1352024,-0.047428608,0.44715482,-0.43324757,2.7522156,0.19105157,0.8864365,1.0009362,-0.005884886,0.30343235,1.4131647,1.7824225,-0.11509946,-0.14243545,0.44165123,0.4743936,2.1163936,-0.21448648,0.53274035,-0.26031584,1.5547171,2.5953982,4.9030075,-0.07313323,1.0300143,0.048172712,0.13278008,1.1208575,0.5089743,0.5968778,0.20883608,0.50270104,0.3552326,3.533082,3.24648,1.35187,3.9027116,-0.24652135,0.9173498,-0.53988695,1.0917457,0.60846955,4.6611385,1.6473217,0.73764515,-0.3609424,1.3327159,0.90068644,1.4325204,-1.3487917,3.1088498,3.0837593,1.6219536,2.2361588,4.6628036,1.1307104,2.0539103,1.0921305,3.5777998,0.77224267,1.2422152,1.4077636,3.323421,2.0227315,1.2803084,0.56422436,1.2948596,2.129778,1.9441723,3.4465914,2.1167088,-0.8381839,1.2827239,-0.22095215,0.72010255,-0.0151395425,1.4608073,1.1967133,1.0875151,-0.29933524,0.13203883,1.2259979,0.115952134,0.793321,0.018782377,2.8715115,-0.79203844,2.2229266,-0.10691878,2.0926101,0.7767837,1.5705931,1.9357046,0.35809422
0.32515526,2.2374246,-0.0017727017,1.720162,-0.3481953,-0.99214137,1.9923217,1.2823184,-0.46677133,2.4699337,-0.45257413,3.506049,-0.039419293,1.4712167,0.95868325,0.6477287,0.2884059,2.105541,0.43910274,0.70864934,-0.8785062,2.7775438,1.8792892,1.7879834,3.1643405,-0.8422462,5.516954,2.5112572,3.021006,3.3249545,-1.075223,-3.0210242,-0.5043459,2.5410674,3.277578,1.3941964,0.70710325,1.4741577,1.622328,-0.50816154,0.8314501,-0.17218643,1.5111628,3.019836,2.256719,-0.9626375,1.4519627,0.33601582,-2.0882075,2.0700643,3.6323986,1.16053,1.1688851,2.7080824,3.6313813,0.59013784,0.85679704,0.15488696,0.36984217,1.5491785,-0.5948279,1.7963157,-0.7893187,-0.60315454,0.22504747,-2.277226,1.7045372,-0.65091836,1.8196663,-0.8640699,4.7431784,1.5275927,4.464593,0.82973015,1.8039333,-0.5253377,1.9465132,0.50222737,3.5846913,2.0324976,1.0427898,3.3059018,3.1224415,1.547299,2.825966,1.7711563,-0.01051569,1.257778,0.25999272,1.9878458,-0.42433584,2.076216,3.3706584,3.9026577,1.0395226,2.2065158,1.0669508,-1.113862,1.1233358,-0.9037688,6.058079,1.5412831,0.6920366,2.7895737,2.9891758,3.8277574,4.6191187,2.0203226,3.86054,0.2508844,0.83797514,1.6301605,0.5133782,0.221416,-0.101808384,-0.563414,0.2009325,1.2792755,-0.28799248,3.10546,-0.91947997,1.885911,2.2747853,2.7525194,1.2479053,2.0179462,1.9202046,1.8543693,2.8667955,-0.14808798,1.7516012,0.82206607,1.1463981,-0.42171586,1.6024313,4.409885,-0.8322066,-0.10340768,-1.375236,1.6258469,2.9066772,0.6891779,-1.2839622,1.2788312
3.9013476,2.4400306,1.8270164,3.0479274,0.70700383,1.9202743,2.8848422,1.7059817,3.1311421,2.6309407,2.449414,2.0474215,1.3796557,1.7670898,-0.30765247,0.20470166,1.2116532,1.573411,0.6870855,1.443929,-0.1693027,1.5580299,1.6393318,0.12608814,1.9399148,2.6265678,2.5174959,1.2832069,-1.683383,3.140674,3.6809864,0.9668306,3.0588212,3.264596,1.2912308,3.3213973,0.6396611,0.1006124,0.20754242,1.7675514,1.2901133,1.1141889,0.11047524,1.9846525,4.1392784,1.9323754,2.58433,1.3731413,5.2864194,1.2585735,1.3907685,2.8977833,2.5467541,3.3704257,4.5522966,-0.45520306,1.2700523,2.7321687,0.23033917,-0.2442317,0.46048734,3.4810402,1.2446885,1.8255091,-0.40426326,2.7354057,2.6158953,1.8143827,2.9408267,1.4972688,2.7997851,0.38710302,0.9919976,1.4907529,0.37965652,-0.94375944,-1.6085868,-1.3395863,0.053827763,0.6943461,1.1474768,1.6493312,0.00076925755,0.7260519,1.9298234,1.5850836,0.03309703,2.79792,-0.48586166,-0.5569854,3.4314833,1.1242168,1.4300923,1.1475772,3.9031272,3.6303413,2.6691787,-0.72280717,2.7666342,-1.5984741,4.7820463,2.585703,0.9712119,1.5212957,2.3661833,3.4861984,4.1913786,0.9640676,-0.08289862,1.2186695,0.20945853,0.3273665,0.40680188,1.6353195,1.4597018,-0.67360085,2.8044782,0.94490594,2.2882912,2.442727,4.278306,1.0668827,1.2343992,4.7286806,0.8255724,-0.8071776,2.219011,2.5645812,3.533803,-0.30465484,5.0783043,1.1716132,2.9567666,1.66745,0.36355782,3.9874218,0.37944376,0.7976269,3.472568,1.935065,2.488503,2.3631916,1.5755174,2.111704
0.69071114,0.9073148,1.073242,-2.2466698,-0.057668388,4.2107553,2.6298404,1.0852209,3.43731,4.184246,2.9260492,2.5040312,2.6265516,4.33528,3.4580722,0.88457763,-0.6596048,3.6847148,3.7793727,0.7664162,3.899932,2.702908,3.6029081,2.7525778,4.581086,-0.28557613,-1.9437444,2.611837,2.9238317,2.140009,-0.4015776,2.168736,0.876442,-0.23224255,-1.6137362,1.8353859,-0.13106132,-0.06284928,1.7830541,1.4137009,0.5027566,1.8006397,0.3620754,4.851426,-0.6031225,0.17573333,0.40624523,0.37238443,5.710263,1.5919135,4.965544,1.1789685,1.5687566,-1.0443342,3.4668114,3.194449,1.4797202,0.79222804,1.4349123,1.9255552,2.0989072,2.1626496,0.36091012,0.29950798,1.7387867,0.68903446,2.0495098,-0.52427125,0.20790172,-0.21868631,1.2975366,2.7841535,2.6952176,0.57298744,1.9145615,1.8718414,0.5950184,2.9151928,2.0266619,1.7827876,-0.7392993,2.1114655,-0.080129266,3.799677,-0.9731209,1.3117336,5.0065527,-0.29105544,1.9952418,1.562058,-0.21199024,0.4325332,6.2120275,0.87437505,-0.63824487,1.01163,0.97768044,0.93881744,0.66095614,-0.23143423,1.5387388,1.432781,1.9952797,1.8457842,3.8040166,2.346365,-0.37487948,2.1207297,5.198582,1.0000739,2.1423368,1.0795412,5.25311,1.4691334,0.20590973,1.3492004,1.8113642,3.5178149,1.1996788,4.609854,-0.64542943,0.21712446,2.11912,-1.8715843,0.9521725,1.0613067,2.2809525,0.64839244,-0.11625174,-0.54776275,0.3613634,1.9560361,-0.21172833,1.6612699,1.8901772,1.7298284,1.1379733,3.0733387,-0.13050124,3.0141017,1.0902458,-0.43829486,3.0315063,-0.6616888
2.0819917,0.60526145,1.7483556,3.6885345,0.9901109,-0.3910823,2.7440755,1.7492743,2.916269,1.6411403,-0.055118054,1.8008736,1.7898587,2.4105358,0.45073986,1.7573482,-0.10446143,-0.18777251,-2.0903866,0.38924825,0.31196523,-0.065289974,0.775575,0.7202053,0.7063745,0.5173121,1.338613,1.6598485,-1.3362188,3.9453595,0.6477699,-0.9995533,0.89302135,2.6239407,3.9949691,0.5752465,-0.95015025,3.135444,0.23161495,0.5407394,1.4472575,0.36234105,2.29063,0.6530473,5.189245,-0.007023871,2.5408368,-0.020248532,5.5906906,2.6456363,-0.083022594,2.5139914,2.486851,4.828946,5.8577304,-1.4295359,0.5964104,1.9551163,0.07058239,0.5778799,0.08958864,2.2432463,1.2097702,2.116411,-0.8622786,0.7783369,3.0885844,1.5513165,2.1419528,0.46510968,2.12882,0.6097262,1.7723522,0.12006283,0.38987336,-1.085777,1.065763,0.45231903,1.2570454,0.2311523,2.5842257,3.1887603,3.3493104,1.5432527,2.24508,1.5484588,-1.4062567,1.7665249,0.25753975,3.3119056,1.3874303,4.1352654,0.5130739,-0.76882565,1.8691522,1.740176,1.5354218,-0.9570594,2.703531,0.46747285,4.239562,2.3119917,1.2930244,1.6844867,4.775424,3.6557791,3.334229,2.9296532,3.26647,0.93913746,1.7048578,0.7949042,-1.1182868,0.42602992,0.47751945,0.40766954,0.50526595,-0.036530912,1.7836769,5.104363,1.8716145,2.0982344,1.0549787,4.056451,3.0149329,1.0004408,0.79447925,1.6448151,3.8060057,-0.6167506,2.533044,0.7489097,1.7132884,0.61469,-1.60993,3.1477718,-0.22107029,1.3214273,1.7953973,0.6828648,1.6820302,1.3637133,-0.15873897,1.9142253
2.7193708,2.4987578,-0.14802383,0.38426545,0.9062207,2.6807456,3.5903513,0.80425227,2.1655715,4.357009,1.5041147,1.7192501,1.9860778,3.175708,0.4802997,0.26661217,-0.94404876,2.3929582,0.76189756,0.05079204,2.4441261,1.9510633,3.1546695,1.4736801,3.0694814,-0.14057112,-1.8013825,1.6904262,1.9666048,2.6502724,1.3255178,0.93857443,-0.36272717,1.8591273,-0.3231508,1.1045165,1.4516904,-0.0056610107,0.9794303,0.23654586,1.2411777,1.1552217,1.6458427,4.009775,0.41947603,0.6649545,1.8324721,0.5303322,1.8264664,2.2845516,2.725625,0.43548155,0.5336938,-1.2552063,3.1709723,0.14825577,2.3839562,0.8237857,1.2292597,2.653257,1.8544254,1.8140762,-1.4730716,-0.64293575,0.9649186,2.241551,1.2404304,0.9458758,-0.9239377,0.5420944,1.1255952,1.8836195,2.1556623,0.5993626,1.0675194,0.23386037,0.08409834,1.5950013,2.283656,2.0501997,-0.06693339,2.492577,1.0302151,2.414138,0.38890743,1.5607864,2.5935898,1.3317771,0.50345325,2.252638,1.4836725,0.38273415,5.4224453,-0.18786642,0.64022195,1.8851206,0.12903917,0.057454526,2.510852,-1.4770238,0.79095757,1.6550894,1.324288,0.3116041,3.8026543,2.5216906,1.9709115,2.0959654,3.2308373,0.5286369,2.0417857,2.2145746,3.7787988,3.4237542,-0.076639235,-0.3653159,1.4611688,2.521506,1.7315965,5.279636,0.30302042,0.23032866,3.0686529,1.4414881,2.2244062,1.2418169,2.4690814,0.77269065,1.6747513,-0.14917505,0.5973321,1.5738134,0.48870036,1.8835433,0.5047374,2.936841,0.2288636,1.2702625,-0.04781297,4.3597527,1.8998985,-0.29450876,3.0065014,0.9612739
1.3815686,1.32987,1.3111655,1.4588673,1.1250379,2.548493,3.7269876,1.2181065,2.99221,3.2184143,1.7171597,0.94418585,2.3141577,2.394411,0.40428162,1.1828535,0.060711026,0.68809694,-0.69551396,0.42257658,0.7059888,1.4859135,2.5783648,0.687695,1.4832557,0.6410789,-1.5508167,0.33194935,0.110994965,2.939691,1.0816836,1.3717535,1.3018334,0.86760765,1.3388306,1.561115,-0.79915583,-0.6286937,2.077534,0.6713514,0.90659153,1.7830012,0.77565855,2.279691,1.6835983,0.16333377,1.6811993,1.1276673,2.2600281,1.9884906,1.6311051,0.43309784,1.5548468,1.1986513,3.9646642,-0.55492127,3.2233284,2.3769403,1.1917579,2.1950636,0.77342904,1.9318247,-0.051103473,0.12468469,0.19739461,1.9385943,1.8882055,1.1348737,1.0542593,0.4294793,1.3427528,0.97156954,1.4663486,0.24957705,0.419647,-0.48542798,-0.84067416,0.5268221,0.8776021,0.98352903,0.044270158,0.35250443,0.9747751,1.8937548,0.9258981,1.7087853,1.5470159,2.562727,1.1180462,1.5127237,2.9207087,0.98015094,2.8553317,-0.51253283,1.5209632,2.374092,1.3234265,0.6307919,3.0749495,-0.7308332,0.32434654,1.6997595,0.53320557,0.9187964,3.3774662,2.341341,2.3072119,0.9615663,1.0937335,0.08332968,1.438993,0.31914333,1.7423759,1.7852366,1.0524518,0.0665108,2.193271,1.3982955,2.6301196,5.5603275,1.8836272,1.3574443,1.0687369,1.831087,3.037486,0.8283586,2.1247032,1.2949191,2.3929927,0.30714178,2.9959385,1.1738439,1.562527,2.3886192,-0.1661967,2.2326472,0.50182223,1.792833,1.7963938,3.506376,2.296698,1.3559816,3.0642023,0.48352003
