date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-28 09:30:00,50,0,18.7,46.1633333333333,17.89,46.2,19.6,44.59,17.7,46.7,17.225,52.8205555555556,3.2,96.7266666666667,17.29,43.045,17.3455555555556,49.29,16.7,47.1266666666667,4.15,764.0499999999998,93.5,2.0,28.5,3.15,39.73037950927392,39.73037950927392
2016-01-28 09:40:00,50,0,18.7,46.1633333333333,17.89,46.2,19.6,44.59,17.7,46.59,17.235,52.83277777777779,3.2,96.93333333333328,17.29,42.9833333333333,17.34,49.29,16.7,47.06,4.3,764.2,93.3333333333333,2.0,28.666666666666693,3.2666666666666706,1.5833850833587348,1.5833850833587348
2016-01-28 09:50:00,40,0,18.7,46.2,17.89,46.4333333333333,19.6,44.59,17.7,46.59,17.205,52.796111111111095,3.29,97.3666666666667,17.29,42.9,17.323333333333302,49.215,16.7,47.0,4.45,764.35,93.1666666666667,2.0,28.8333333333333,3.38333333333333,27.164240251295272,27.164240251295272
2016-01-28 10:00:00,40,0,18.7,46.26,17.89,46.56,19.6,44.59,17.7,46.56,17.235,52.8177777777778,3.36333333333333,97.3666666666667,17.29,42.9,17.3455555555556,49.1877777777778,16.7,47.0,4.6,764.5,93.0,2.0,29.0,3.5,0.8798516704700887,0.8798516704700887
2016-01-28 10:10:00,40,0,18.6333333333333,46.23,17.926666666666698,46.56,19.6333333333333,44.53,17.760000000000005,46.5,17.21,52.7522222222222,3.43333333333333,97.79,17.29,42.8816666666667,17.373333333333303,49.120555555555605,16.7,46.9333333333333,4.85,764.6,91.8333333333333,2.0,29.0,3.56666666666667,38.83349490351975,38.83349490351975
2016-01-28 10:20:00,40,0,18.7,46.29,18.0,46.5,19.7,44.59,17.79,46.5,17.23,52.7866666666667,3.56,98.33,17.29,42.802222222222206,17.39,49.09,16.79,46.8633333333333,5.1,764.7,90.6666666666667,2.0,29.0,3.6333333333333298,37.865074665751294,37.865074665751294
2016-01-28 10:30:00,30,0,18.7,46.29,18.033333333333296,46.53,19.7,44.59,17.79,46.4333333333333,17.225,52.725,3.8,98.9266666666667,17.29,42.775,17.39,49.035,16.79,46.79,5.35,764.7999999999998,89.5,2.0,29.0,3.7,0.5274073337204755,0.5274073337204755
2016-01-28 10:40:00,20,0,18.7,46.29,18.1,46.4633333333333,19.7,44.59,17.89,46.3633333333333,17.215,52.715,4.2,99.6666666666667,17.29,42.69166666666669,17.39,48.97222222222221,16.79,46.7,5.6,764.9,88.3333333333333,2.0,29.0,3.7666666666666706,40.89570409851149,40.89570409851149
2016-01-28 10:50:00,20,0,18.7,46.4,18.2,46.26,19.6666666666667,44.5266666666667,17.963333333333303,46.23,17.2,52.6327777777778,4.53,99.9,17.29,42.545,17.39,48.773333333333305,16.79,46.7,5.85,765.0,87.1666666666667,2.0,29.0,3.8333333333333295,42.81729382928461,42.81729382928461
2016-01-28 11:00:00,30,0,18.76,46.4,18.2,46.1266666666667,19.6,44.4,18.1,46.1633333333333,17.235,52.6327777777778,4.7725,99.9,17.373333333333303,42.4205555555556,17.39,48.6694444444444,16.79,46.59,6.1,765.1,86.0,2.0,29.0,3.9,21.115484880283475,21.115484880283475
2016-01-28 11:10:00,50,0,18.79,46.29,18.245,46.09,19.6,44.4,18.175,45.9975,17.205,52.5961111111111,4.96666666666667,99.9,17.39,42.265,17.408333333333303,48.55,16.79,46.59,6.2,765.1333333333331,84.3333333333333,1.8333333333333297,30.8333333333333,3.7,31.714785262010988,31.714785262010988
2016-01-28 11:20:00,40,0,18.79,46.29,18.29,46.0,19.6,44.4666666666667,18.2,45.9,17.2,52.59,5.06333333333333,99.9,17.3961111111111,42.1633333333333,17.445,48.5172222222222,16.79,46.59,6.3,765.1666666666669,82.6666666666667,1.66666666666667,32.66666666666669,3.5,20.903751277364794,20.903751277364794
2016-01-28 11:30:00,40,0,18.823333333333295,46.326666666666696,18.29,45.9333333333333,19.6,44.5,18.2,45.9,17.2,52.555,5.33,99.9,17.463333333333303,42.15111111111109,17.4872222222222,48.4666666666667,16.89,46.6266666666667,6.4,765.2,81.0,1.5,34.5,3.3,16.23321750666946,16.23321750666946
2016-01-28 11:40:00,40,0,18.89,46.326666666666696,18.29,45.8633333333333,19.6,44.5,18.2,45.9,17.215,52.515,5.6233333333333295,99.9,17.5,42.08111111111109,17.5444444444444,48.345,16.89,46.7,6.5,765.233333333333,79.3333333333333,1.33333333333333,36.3333333333333,3.1,38.28936129575595,38.28936129575595
2016-01-28 11:50:00,50,0,18.89,46.2,18.29,45.73,19.7,44.6633333333333,18.2,45.8633333333333,17.205,52.505,5.763333333333329,99.9,17.5277777777778,41.97222222222221,17.6,48.2288888888889,16.89,46.7,6.6,765.266666666667,77.6666666666667,1.16666666666667,38.16666666666669,2.9,35.232775658369064,35.232775658369064
2016-01-28 12:00:00,40,0,18.89,46.1175,18.39,45.7,19.65,44.545,18.2,45.79,17.2,52.5,5.93333333333333,99.9,17.5666666666667,41.83277777777779,17.6,48.1022222222222,16.89,46.7,6.7,765.2999999999998,76.0,1.0,40.0,2.7,45.95256785396487,45.95256785396487
2016-01-28 12:10:00,40,0,18.89,46.03,18.39,45.6266666666667,19.7,44.59,18.2,45.76,17.2,52.461111111111094,6.06,99.9,17.5888888888889,41.765,17.6611111111111,48.0944444444444,16.89,46.73,6.8,765.283333333333,75.6666666666667,1.16666666666667,40.0,2.7333333333333294,30.506827565841377,30.506827565841377
2016-01-28 12:20:00,50,0,19.0,46.0,18.39,45.56,19.7,44.7,18.2,45.7,17.2,52.4277777777778,6.19,99.6266666666667,17.6611111111111,41.755,17.7,48.0138888888889,16.89,46.79,6.9,765.266666666667,75.3333333333333,1.33333333333333,40.0,2.7666666666666706,2.792743023019284,2.792743023019284
2016-01-28 12:30:00,50,0,19.0,45.9333333333333,18.39,45.4333333333333,19.7,44.6266666666667,18.2,45.6633333333333,17.2,52.4166666666667,6.19,99.2266666666667,17.7,41.714444444444396,17.7,47.8994444444444,16.89,46.79,7.0,765.25,75.0,1.5,40.0,2.8,36.807606753427535,36.807606753427535
2016-01-28 12:40:00,40,0,19.0,45.8633333333333,18.39,45.4,19.7,44.6633333333333,18.2,45.59,17.2,52.4,6.3,98.56,17.7805555555556,41.59,17.745,47.802222222222206,16.963333333333303,46.73,7.1,765.233333333333,74.6666666666667,1.66666666666667,40.0,2.8333333333333295,45.198395918123424,45.198395918123424
2016-01-28 12:50:00,30,0,19.066666666666695,45.79,18.39,45.326666666666696,19.7,44.59,18.2,45.59,17.2,52.4,6.3,98.0333333333333,17.856666666666698,41.545,17.8511111111111,47.755,16.89,46.7,7.2,765.216666666667,74.3333333333333,1.8333333333333297,40.0,2.86666666666667,35.09074399480596,35.09074399480596
2016-01-28 13:00:00,10,0,19.1,45.826666666666696,18.39,45.26,19.7,44.56,18.2,45.59,17.2,52.334,6.4,97.4233333333333,17.9572222222222,41.4611111111111,17.945,47.6694444444444,16.963333333333303,46.6266666666667,7.3,765.2,74.0,2.0,40.0,2.9,28.884975414257497,28.884975414257497
2016-01-28 13:10:00,20,0,19.1,45.9,18.463333333333296,45.26,19.7,44.5,18.2,45.59,17.2,52.29,6.4,96.63,18.05,41.4,18.1,47.5494444444444,17.0,46.7,7.3,765.216666666667,73.5,2.0,40.0,2.8,28.291962551884353,28.291962551884353
2016-01-28 13:20:00,30,0,19.1333333333333,45.9,18.5,45.26,19.7,44.5,18.2,45.53,17.2,52.29,6.4,94.8333333333333,18.1,41.2733333333333,18.2,47.3461111111111,17.0,46.7,7.3,765.233333333333,73.0,2.0,40.0,2.7,18.35877529811114,18.35877529811114
2016-01-28 13:30:00,50,0,19.2,45.826666666666696,18.5,45.2,19.7,44.5,18.2,45.5,17.2,52.29,6.4,94.2266666666667,18.1,41.145,18.235,47.218888888888905,17.1,46.7,7.3,765.25,72.5,2.0,40.0,2.6,27.84608547808602,27.84608547808602
2016-01-28 13:40:00,50,0,19.2,45.6633333333333,18.5,45.26,19.7,44.5,18.2,45.5,17.2,52.27,6.6233333333333295,93.1,18.1,41.035,18.29,47.1022222222222,17.1,46.6266666666667,7.3,765.266666666667,72.0,2.0,40.0,2.5,44.85450849169865,44.85450849169865
2016-01-28 13:50:00,40,0,19.2,45.53,18.5,45.2,19.7,44.56,18.2,45.4,17.2,52.27,6.745,90.725,18.1722222222222,40.95,18.29,46.976111111111095,17.1,46.7,7.3,765.283333333333,71.5,2.0,40.0,2.4,13.611530361231418,13.611530361231418
2016-01-28 14:00:00,50,0,19.2,45.4,18.5,45.1633333333333,19.7,44.5,18.2,45.4,17.2,52.23,6.69,86.46,18.177777777777802,40.8033333333333,18.29,46.8694444444444,17.1,46.7,7.3,765.2999999999998,71.0,2.0,40.0,2.3,41.31665827007964,41.31665827007964
2016-01-28 14:10:00,40,0,19.2,45.4,18.5,45.09,19.7,44.5,18.2,45.3633333333333,17.2,52.2,6.69,86.6566666666667,18.2,40.69166666666669,18.29,46.735,17.1,46.7,7.28333333333333,765.266666666667,70.8333333333333,2.0,38.16666666666669,2.25,33.79978312877938,33.79978312877938
2016-01-28 14:20:00,40,0,19.2,45.29,18.5,45.09,19.7,44.5,18.2,45.345,17.2,52.2,6.69,85.3233333333333,18.255,40.65111111111109,18.29,46.620555555555605,17.1,46.7,7.26666666666667,765.233333333333,70.6666666666667,2.0,36.3333333333333,2.2,44.9683454586193,44.9683454586193
2016-01-28 14:30:00,40,0,19.26,45.29,18.5,45.06,19.7,44.5,18.2,45.29,17.2,52.175555555555604,6.56,85.4266666666667,18.29,40.52833333333329,18.3122222222222,46.515,17.1,46.645,7.25,765.2,70.5,2.0,34.5,2.15,14.832990674767649,14.832990674767649
2016-01-28 14:40:00,40,0,19.29,45.29,18.5,45.0,19.73,44.5,18.2,45.2,17.2,52.189,6.56,83.29999999999998,18.35111111111109,40.392777777777795,18.323333333333295,46.47222222222221,17.1,46.59,7.233333333333332,765.1666666666669,70.3333333333333,2.0,32.66666666666669,2.1,19.273220840841525,19.273220840841525
2016-01-28 14:50:00,50,0,19.29,45.29,18.5,45.0,19.79,44.5,18.2,45.2,17.2,52.0961111111111,6.69,84.7933333333333,18.39,40.245,18.384444444444398,46.33277777777779,17.1,46.59,7.21666666666667,765.1333333333331,70.1666666666667,2.0,30.8333333333333,2.05,45.267483848147094,45.267483848147094
2016-01-28 15:00:00,50,0,19.29,45.29,18.5,44.9333333333333,19.79,44.4,18.2,45.09,17.2,52.1073684210526,6.69,84.9333333333333,18.4572222222222,40.2,18.4205555555556,46.29,17.1,46.5,7.2,765.1,70.0,2.0,29.0,2.0,39.05882053077221,39.05882053077221
2016-01-28 15:10:00,20,0,19.315,45.345,18.6,44.9,19.79,44.5,18.2,45.09,17.2,52.09,6.69,84.8666666666667,18.55,40.145,18.544444444444398,46.2166666666667,17.1,46.5,7.16666666666667,765.1,69.8333333333333,2.0,30.8333333333333,1.93333333333333,27.12754588574171,27.12754588574171
2016-01-28 15:20:00,20,0,19.39,45.29,18.6,44.826666666666696,19.79,44.4333333333333,18.23,45.09,17.2,52.07,6.6233333333333295,83.59999999999998,18.666111111111103,40.0094444444444,18.6666666666667,46.07,17.1,46.53,7.133333333333329,765.1,69.6666666666667,2.0,32.66666666666669,1.86666666666667,30.814009299501766,30.814009299501766
2016-01-28 15:30:00,20,0,19.426666666666698,45.23,18.7,44.9,19.79,44.4,18.29,45.03,17.2,52.07,6.5,83.2266666666667,18.791111111111103,39.892777777777795,18.755,45.97,17.1666666666667,46.59,7.1,765.1,69.5,2.0,34.5,1.8,46.28680580062791,46.28680580062791
2016-01-28 15:40:00,20,0,19.5,45.23,18.7,44.826666666666696,19.79,44.4,18.26,44.93,17.2,52.085,6.5,83.0333333333333,18.8905555555556,39.787222222222205,18.79,45.77722222222221,17.2,46.6566666666667,7.06666666666667,765.1,69.3333333333333,2.0,36.3333333333333,1.73333333333333,15.125421772245316,15.125421772245316
2016-01-28 15:50:00,40,0,19.5,45.09,18.73,44.76,19.79,44.5,18.26,44.79,17.2,52.075,6.4,83.3933333333333,18.9877777777778,39.620555555555605,18.873333333333296,45.6938888888889,17.2,46.93,7.03333333333333,765.1,69.1666666666667,2.0,38.16666666666669,1.66666666666667,18.161760689690706,18.161760689690706
2016-01-28 16:00:00,50,0,19.5,45.09,18.79,44.7,19.73,44.5,18.29,44.79,17.2,52.09,6.4,83.8666666666667,19.0833333333333,39.6144444444444,18.945,45.577222222222204,17.23,47.1266666666667,7.0,765.1,69.0,2.0,40.0,1.6,48.02804751088843,48.02804751088843
2016-01-28 16:10:00,50,0,19.6,45.06,18.823333333333295,44.59,19.79,44.53,18.29,44.79,17.2,52.055,6.19,83.76333333333329,19.1,39.525,19.005555555555603,45.4666666666667,17.23,47.2,6.75,765.1,70.3333333333333,2.0,40.0,1.63333333333333,20.978814270347364,20.978814270347364
2016-01-28 16:20:00,40,0,19.6,45.0,18.823333333333295,44.53,19.79,44.53,18.29,44.79,17.2,52.085,6.19,83.68999999999998,19.15,39.4388888888889,19.05,45.398333333333305,17.29,47.133333333333304,6.5,765.1,71.6666666666667,2.0,40.0,1.66666666666667,28.211975155863914,28.211975155863914
2016-01-28 16:30:00,50,0,19.6,45.0,18.89,44.5,19.79,44.59,18.29,44.73,17.2,52.09,6.156666666666671,82.3666666666667,19.1666666666667,39.2955555555556,19.0944444444444,45.326666666666696,17.29,46.9333333333333,6.25,765.1,73.0,2.0,40.0,1.7,40.02381665632128,40.02381665632128
2016-01-28 16:40:00,30,0,19.6,45.0,18.89,44.4333333333333,19.79,44.59,18.29,44.43,17.2,52.09,5.895,83.12,19.2,39.2,19.088888888888896,45.212777777777795,17.29,46.76,6.0,765.1,74.3333333333333,2.0,40.0,1.73333333333333,23.909747938159853,23.909747938159853
2016-01-28 16:50:00,40,0,19.6,45.03,18.856666666666698,44.3333333333333,19.89,44.7,18.29,44.1566666666667,17.2,52.09,5.6233333333333295,83.9933333333333,19.183333333333305,39.145,19.038888888888895,45.1327777777778,17.29,46.6266666666667,5.75,765.1,75.6666666666667,2.0,40.0,1.76666666666667,43.583176634274416,43.583176634274416
2016-01-28 17:00:00,40,0,19.6,45.09,18.79,44.2,19.823333333333295,44.6266666666667,18.26,44.0266666666667,17.2,52.09,5.39666666666667,84.18999999999998,19.111111111111104,39.09,19.01111111111109,45.1022222222222,17.29,46.56,5.5,765.1,77.0,2.0,40.0,1.8,35.07937123067677,35.07937123067677
2016-01-28 17:10:00,40,0,19.6,45.0,18.79,44.2,19.823333333333295,44.6266666666667,18.2,43.826666666666696,17.2,52.09,4.996666666666669,84.3966666666667,19.1,39.07,18.945,45.0961111111111,17.29,46.5,5.03333333333333,765.1333333333331,78.6666666666667,2.0,40.0,1.63333333333333,6.418331910390407,6.418331910390407
2016-01-28 17:20:00,40,0,19.533333333333296,44.9333333333333,18.79,44.2,19.89,44.6266666666667,18.2,43.7,17.2,52.055,4.52666666666667,85.1333333333333,19.038888888888895,38.9761111111111,18.9022222222222,45.145,17.23,46.4,4.56666666666667,765.1666666666669,80.3333333333333,2.0,40.0,1.46666666666667,32.58167824242264,32.58167824242264
2016-01-28 17:30:00,50,0,19.5,44.76,18.7,44.245,19.89,44.6633333333333,18.2,43.7,17.2,52.0,4.19333333333333,85.5266666666667,19.0,38.9,18.873333333333296,45.1816666666667,17.23,46.326666666666696,4.1,765.2,82.0,2.0,40.0,1.3,39.975418662652366,39.975418662652366
2016-01-28 17:40:00,50,0,19.5,44.6266666666667,18.7,44.29,19.823333333333295,44.53,18.1333333333333,43.7,17.2,52.0,3.7233333333333296,86.09999999999998,18.981666666666698,38.988333333333294,18.79,45.1877777777778,17.2,46.2,3.6333333333333298,765.233333333333,83.6666666666667,2.0,40.0,1.13333333333333,12.008257559500633,12.008257559500633
2016-01-28 17:50:00,30,0,19.5,44.56,18.7,44.29,19.823333333333295,44.5,18.1,43.86,17.2,52.0,3.39,86.7,18.89,39.08,18.79,45.2,17.2,46.1633333333333,3.16666666666667,765.266666666667,85.3333333333333,2.0,40.0,0.966666666666667,43.19976664846764,43.19976664846764
2016-01-28 18:00:00,20,0,19.5,44.5,18.6,44.29,19.89,44.5,18.1,44.06,17.2,52.0,2.93,87.6666666666667,18.828888888888898,39.075,18.78,45.2,17.2,46.09,2.7,765.2999999999998,87.0,2.0,40.0,0.8,23.939742858055975,23.939742858055975
2016-01-28 18:10:00,20,0,19.463333333333296,44.3633333333333,18.6,44.29,19.89,44.345,18.1,44.23,17.2,52.0,2.73,88.2666666666667,18.79,39.0,18.705,45.215,17.2,46.09,2.55,765.366666666667,87.6666666666667,2.16666666666667,37.8333333333333,0.733333333333333,16.48708079010248,16.48708079010248
2016-01-28 18:20:00,20,0,19.39,44.29,18.533333333333296,44.29,19.79,44.1633333333333,18.033333333333296,44.29,17.177777777777795,52.0,2.4666666666666694,88.9633333333333,18.755,38.9944444444444,18.7,45.3205555555556,17.2,46.09,2.4,765.4333333333329,88.3333333333333,2.3333333333333295,35.66666666666669,0.666666666666667,49.771280796267085,49.771280796267085
2016-01-28 18:30:00,50,0,19.39,44.29,18.533333333333296,44.23,19.79,44.09,18.0,44.326666666666696,17.177777777777795,52.0,2.26666666666667,89.29666666666668,18.7,38.91111111111109,18.7,45.4,17.1,46.09,2.25,765.5,89.0,2.5,33.5,0.6,37.97711072256788,37.97711072256788
2016-01-28 18:40:00,40,0,19.39,44.2,18.5,44.29,19.79,44.09,18.0,44.4,17.177777777777795,52.0,2.0,89.73,18.6611111111111,38.9,18.6277777777778,45.351111111111095,17.1,46.03,2.1,765.5666666666668,89.6666666666667,2.66666666666667,31.3333333333333,0.533333333333333,23.553247831296172,23.553247831296172
2016-01-28 18:50:00,50,0,19.39,44.2,18.5,44.29,19.73,44.09,17.963333333333303,44.4,17.2,52.0,1.93333333333333,90.99666666666668,18.6,38.9,18.5944444444444,45.4166666666667,17.1,45.8633333333333,1.95,765.6333333333331,90.3333333333333,2.8333333333333295,29.166666666666693,0.466666666666667,12.879218498710545,12.879218498710545
2016-01-28 19:00:00,50,0,19.29,44.2,18.463333333333296,44.26,19.79,44.09,17.963333333333303,44.4,17.1722222222222,51.97222222222221,1.9666666666666697,92.06,18.6,38.9,18.572222222222198,45.5,17.1,45.73,1.8,765.7,91.0,3.0,27.0,0.4,19.17556137777865,19.17556137777865
2016-01-28 19:10:00,40,0,19.29,44.2,18.39,44.1266666666667,19.79,44.09,17.926666666666698,44.4,17.1666666666667,51.9666666666667,1.9,92.2,18.5277777777778,38.9,18.505555555555603,45.4944444444444,17.1,45.6633333333333,2.06666666666667,765.716666666667,90.5,3.16666666666667,27.0,0.6,14.897680596914137,14.897680596914137
2016-01-28 19:20:00,40,0,19.29,44.1266666666667,18.39,44.2,19.79,44.06,17.926666666666698,44.4,17.1111111111111,51.9333333333333,1.76,92.2333333333333,18.5,38.9833333333333,18.5,45.461111111111094,17.1,45.59,2.3333333333333295,765.733333333333,90.0,3.33333333333333,27.0,0.8,38.431314215995364,38.431314215995364
2016-01-28 19:30:00,40,0,19.29,44.1266666666667,18.39,44.2,19.79,44.0,17.89,44.4,17.1,51.9111111111111,1.6,92.195,18.4572222222222,38.9611111111111,18.493888888888897,45.4944444444444,17.1,45.5,2.6,765.75,89.5,3.5,27.0,1.0,21.487023646477606,21.487023646477606
2016-01-28 19:40:00,40,0,19.26,44.06,18.356666666666698,44.2,19.79,43.9666666666667,17.89,44.4,17.1,51.9111111111111,1.5,92.8333333333333,18.4022222222222,38.91111111111109,18.445,45.45,17.033333333333303,45.36,2.86666666666667,765.766666666667,89.0,3.6666666666666705,27.0,1.2,32.798344909679145,32.798344909679145
2016-01-28 19:50:00,30,0,19.2,44.0,18.29,44.2,19.79,43.9666666666667,17.823333333333302,44.326666666666696,17.1,51.9,1.35666666666667,92.66,18.39,38.9,18.396111111111104,45.4055555555556,17.1,45.3633333333333,3.13333333333333,765.783333333333,88.5,3.8333333333333295,27.0,1.4,12.132844049483534,12.132844049483534
2016-01-28 20:00:00,20,0,19.2,44.0,18.29,44.2,19.79,43.8633333333333,17.823333333333302,44.326666666666696,17.1,51.9,1.29,92.93333333333328,18.35111111111109,38.9611111111111,18.356666666666698,45.4,17.033333333333303,45.23,3.4,765.7999999999998,88.0,4.0,27.0,1.6,14.759229985065756,14.759229985065756
2016-01-28 20:10:00,20,0,19.2,44.0,18.29,44.2,19.73,43.79,17.79,44.29,17.1,51.9,1.2,93.3333333333333,18.29,39.0,18.328888888888898,45.4,17.0,45.09,3.2333333333333294,765.833333333333,88.5,3.8333333333333295,27.0,1.5,46.49596809176728,46.49596809176728
2016-01-28 20:20:00,30,0,19.1666666666667,44.09,18.2,44.09,19.7,43.76,17.79,44.29,17.1,51.9,1.2,93.4,18.285,38.9944444444444,18.3011111111111,45.4,17.0,45.03,3.06666666666667,765.866666666667,89.0,3.6666666666666705,27.0,1.4,6.973286787979305,6.973286787979305
2016-01-28 20:30:00,40,0,19.1,44.03,18.2,44.09,19.7,43.7,17.79,44.2,17.1,51.9111111111111,1.1,93.5266666666667,18.25,39.003333333333295,18.29,45.4166666666667,17.0,44.9666666666667,2.9,765.9,89.5,3.5,27.0,1.3,24.118058977182958,24.118058977182958
2016-01-28 20:40:00,40,0,19.1,44.0,18.2,44.09,19.7,43.59,17.79,44.2,17.1,51.9111111111111,1.1,93.5933333333333,18.2,39.0,18.265,45.45,17.0,44.9,2.7333333333333294,765.9333333333329,90.0,3.33333333333333,27.0,1.2,40.08628543233498,40.08628543233498
2016-01-28 20:50:00,50,0,19.1,44.0,18.1666666666667,44.09,19.7,43.6633333333333,17.79,44.2,17.1,51.9,1.03333333333333,93.96666666666668,18.2,39.045,18.2,45.3938888888889,17.0,44.845,2.56666666666667,765.966666666667,90.5,3.16666666666667,27.0,1.1,16.764906130265445,16.764906130265445
2016-01-28 21:00:00,30,0,19.066666666666695,43.9666666666667,18.1,44.09,19.7,43.7,17.7,44.1266666666667,17.1,51.9,1.1,94.3,18.188888888888897,39.09,18.2,45.357222222222205,16.963333333333303,44.76,2.4,766.0,91.0,3.0,27.0,1.0,27.365046390332285,27.365046390332285
2016-01-28 21:10:00,40,0,19.0,43.9,18.1,44.1266666666667,19.7,43.7,17.7,44.2,17.1,51.9,1.03333333333333,94.6,18.138888888888896,39.09,18.2,45.4,16.963333333333303,44.7,2.45,765.95,90.8333333333333,3.16666666666667,27.166666666666693,1.03333333333333,2.530688187107444,2.530688187107444
2016-01-28 21:20:00,50,0,19.0,43.8633333333333,18.1,44.2,19.7,43.7,17.7,44.1633333333333,17.1,51.9,1.1,95.0,18.1,39.09,18.188888888888897,45.4,16.89,44.59,2.5,765.9,90.6666666666667,3.33333333333333,27.3333333333333,1.06666666666667,34.259241761174046,34.259241761174046
2016-01-28 21:30:00,40,0,19.0,43.79,18.1,44.1633333333333,19.7,43.6633333333333,17.7,44.09,17.1,51.9,1.06666666666667,94.83,18.1,39.09,18.1277777777778,45.4,16.89,44.59,2.55,765.85,90.5,3.5,27.5,1.1,26.300828426610686,26.300828426610686
2016-01-28 21:40:00,50,0,19.0,43.79,18.1,44.1633333333333,19.7,43.59,17.7,44.09,17.1,51.83277777777779,0.933333333333333,94.76333333333329,18.05,39.045,18.1,45.4,16.89,44.5,2.6,765.7999999999998,90.3333333333333,3.6666666666666705,27.666666666666693,1.13333333333333,19.27007320336997,19.27007320336997
2016-01-28 21:50:00,40,0,18.963333333333296,43.79,18.0,44.1633333333333,19.7,43.59,17.7,44.09,17.0666666666667,51.76,0.9,94.96333333333327,18.011111111111102,39.01,18.1,45.4,16.89,44.5,2.65,765.75,90.1666666666667,3.8333333333333295,27.8333333333333,1.16666666666667,10.9039084170945,10.9039084170945
2016-01-28 22:00:00,40,0,18.89,43.79,18.0,44.09,19.7,43.59,17.6333333333333,44.0,17.0666666666667,51.76,0.9,95.09,18.0,39.0,18.1,45.4,16.89,44.4,2.7,765.7,90.0,4.0,28.0,1.2,2.4628018145449455,2.4628018145449455
2016-01-28 22:10:00,40,0,18.89,43.79,18.0,44.1266666666667,19.7,43.5,17.6333333333333,44.0,17.0666666666667,51.76,0.8499999999999999,95.045,18.0,39.0,18.072222222222198,45.4,16.89,44.4,2.7666666666666706,765.7,89.3333333333333,4.16666666666667,30.0,1.16666666666667,16.93019256927073,16.93019256927073
2016-01-28 22:20:00,20,0,18.89,43.79,18.0,44.1266666666667,19.7,43.5,17.6,43.9666666666667,17.0111111111111,51.71,0.8,95.0633333333333,17.993888888888897,39.0,18.011111111111102,45.3388888888889,16.89,44.29,2.8333333333333295,765.7,88.6666666666667,4.3333333333333295,32.0,1.13333333333333,26.377142022829506,26.377142022829506
2016-01-28 22:30:00,20,0,18.89,43.79,18.0,44.09,19.7,43.4666666666667,17.6,43.9666666666667,17.016666666666698,51.6722222222222,0.8,95.12333333333329,17.9022222222222,39.0,18.0,45.296111111111095,16.823333333333302,44.23,2.9,765.7,88.0,4.5,34.0,1.1,18.004976678639654,18.004976678639654
2016-01-28 22:40:00,30,0,18.89,43.79,18.0,44.09,19.6333333333333,43.326666666666696,17.6,43.9,17.0,51.6266666666667,0.7,95.2266666666667,17.89,39.0,18.0,45.33277777777779,16.856666666666698,44.1633333333333,2.9666666666666694,765.7,87.3333333333333,4.66666666666667,36.0,1.06666666666667,49.57945185014977,49.57945185014977
2016-01-28 22:50:00,20,0,18.79,43.7,17.89,44.1633333333333,19.6,43.1633333333333,17.6,43.9,17.0,51.59,0.766666666666667,95.56,17.89,39.0,17.993888888888897,45.33277777777779,16.79,44.09,3.03333333333333,765.7,86.6666666666667,4.8333333333333295,38.0,1.03333333333333,2.317905647214502,2.317905647214502
2016-01-28 23:00:00,50,0,18.79,43.7,17.89,44.09,19.6,43.09,17.6,43.9,17.0,51.59,0.8,95.7266666666667,17.89,39.0,17.9022222222222,45.302222222222206,16.79,44.06,3.1,765.7,86.0,5.0,40.0,1.0,3.5950946970842774,3.5950946970842774
2016-01-28 23:10:00,40,0,18.856666666666698,43.7233333333333,17.89,44.09,19.6,43.09,17.6,43.9,17.0,51.575,0.8,95.8,17.89,39.0,17.9144444444444,45.326666666666696,16.79,44.0,3.0833333333333295,765.616666666667,86.0,5.0,40.0,0.9833333333333328,33.81836152402684,33.81836152402684
2016-01-28 23:20:00,40,0,18.79,43.59,17.89,44.09,19.6,43.09,17.6,43.9,17.0,51.55,0.8,95.79333333333328,17.873333333333303,38.9833333333333,17.89,45.3205555555556,16.79,43.9666666666667,3.06666666666667,765.533333333333,86.0,5.0,40.0,0.966666666666667,8.117980626411736,8.117980626411736
2016-01-28 23:30:00,40,0,18.79,43.59,17.89,44.09,19.6,43.09,17.533333333333303,43.9,17.0,51.5,0.8,96.06,17.79,38.933333333333294,17.89,45.345,16.79,43.9,3.05,765.45,86.0,5.0,40.0,0.95,29.018689633812762,29.018689633812762
2016-01-28 23:40:00,40,0,18.79,43.59,17.89,44.1633333333333,19.533333333333296,43.09,17.5,43.845,17.0,51.5,0.9,96.4,17.79,38.9944444444444,17.89,45.29,16.79,43.9,3.03333333333333,765.366666666667,86.0,5.0,40.0,0.933333333333333,4.538292693905532,4.538292693905532
2016-01-28 23:50:00,40,0,18.79,43.59,17.79,44.09,19.566666666666695,43.09,17.5,43.8633333333333,17.0,51.5,0.833333333333333,96.1933333333333,17.79,38.97222222222221,17.89,45.29,16.79,43.9,3.0166666666666706,765.283333333333,86.0,5.0,40.0,0.9166666666666669,32.8049580566585,32.8049580566585
